"Continent","Age Group","Year","Mental Disorder","Percent"
"Oceania","40-59 years",2005,"Eating disorders",0.152968820072363
"Oceania","40-59 years",2005,"Schizophrenia",1.24950865339102
"Oceania","40-59 years",2006,"Anxiety disorders",11.4824244268676
"Oceania","40-59 years",2006,"Bipolar disorder",1.2707678849119
"Oceania","40-59 years",2006,"Depressive disorders",11.2410824425987
"Oceania","40-59 years",2006,"Eating disorders",0.153783284442346
"Oceania","40-59 years",2006,"Schizophrenia",1.24947712255724
"Oceania","40-59 years",2007,"Anxiety disorders",11.5017576116138
"Oceania","40-59 years",2007,"Bipolar disorder",1.27080951347407
"Oceania","40-59 years",2007,"Depressive disorders",11.2325040276025
"Oceania","40-59 years",2007,"Eating disorders",0.154685824742189
"Oceania","40-59 years",2007,"Schizophrenia",1.24897001022311
"Oceania","40-59 years",2008,"Anxiety disorders",11.5238800786246
"Oceania","40-59 years",2008,"Bipolar disorder",1.27083510906504
"Oceania","40-59 years",2008,"Depressive disorders",11.2244207856104
"Oceania","40-59 years",2008,"Eating disorders",0.155305017481337
"Oceania","40-59 years",2008,"Schizophrenia",1.24824930102869
"Oceania","40-59 years",2009,"Anxiety disorders",11.5443908527893
"Oceania","40-59 years",2009,"Bipolar disorder",1.2708540356471
"Oceania","40-59 years",2009,"Depressive disorders",11.2128428402291
"Oceania","40-59 years",2009,"Eating disorders",0.155725685373697
"Oceania","40-59 years",2009,"Schizophrenia",1.24755877318113
"Oceania","40-59 years",2010,"Anxiety disorders",11.5592882784942
"Oceania","40-59 years",2010,"Bipolar disorder",1.27084205583505
"Oceania","40-59 years",2010,"Depressive disorders",11.2022156309589
"Oceania","40-59 years",2010,"Eating disorders",0.156244033891943
"Oceania","40-59 years",2010,"Schizophrenia",1.24712769132202
"Oceania","40-59 years",2011,"Anxiety disorders",11.5663183919541
"Oceania","40-59 years",2011,"Bipolar disorder",1.27078722191129
"Oceania","40-59 years",2011,"Depressive disorders",11.1871755843831
"Oceania","40-59 years",2011,"Eating disorders",0.156871096838735
"Oceania","40-59 years",2011,"Schizophrenia",1.24668403804539
"Oceania","40-59 years",2012,"Anxiety disorders",11.5678251437157
"Oceania","40-59 years",2012,"Bipolar disorder",1.27068517583783
"Oceania","40-59 years",2012,"Depressive disorders",11.1729360549873
"Oceania","40-59 years",2012,"Eating disorders",0.157946187562368
"Oceania","40-59 years",2012,"Schizophrenia",1.24596722843358
"Oceania","40-59 years",2013,"Anxiety disorders",11.5676755591198
"Oceania","40-59 years",2013,"Bipolar disorder",1.27057669826221
"Oceania","40-59 years",2013,"Depressive disorders",11.1582009581424
"Oceania","40-59 years",2013,"Eating disorders",0.158859750721395
"Oceania","40-59 years",2013,"Schizophrenia",1.24518667625616
"Oceania","40-59 years",2014,"Anxiety disorders",11.5704686412225
"Oceania","40-59 years",2014,"Bipolar disorder",1.27049005104493
"Oceania","40-59 years",2014,"Depressive disorders",11.1423009652228
"Oceania","40-59 years",2014,"Eating disorders",0.159797213149442
"Oceania","40-59 years",2014,"Schizophrenia",1.24452339363577
"Oceania","40-59 years",2015,"Anxiety disorders",11.5797570174385
"Oceania","40-59 years",2015,"Bipolar disorder",1.27046136666463
"Oceania","40-59 years",2015,"Depressive disorders",11.1297369860768
"Oceania","40-59 years",2015,"Eating disorders",0.161118715000185
"Oceania","40-59 years",2015,"Schizophrenia",1.24422069171982
"Oceania","40-59 years",2016,"Anxiety disorders",11.6205152616533
"Oceania","40-59 years",2016,"Bipolar disorder",1.2704511762079
"Oceania","40-59 years",2016,"Depressive disorders",11.1009746342376
"Oceania","40-59 years",2016,"Eating disorders",0.163172010888234
"Oceania","40-59 years",2016,"Schizophrenia",1.24643505854587
"Oceania","40-59 years",2017,"Anxiety disorders",11.6573921014655
"Oceania","40-59 years",2017,"Bipolar disorder",1.27043808258208
"Oceania","40-59 years",2017,"Depressive disorders",11.0776949869879
"Oceania","40-59 years",2017,"Eating disorders",0.165469439670715
"Oceania","40-59 years",2017,"Schizophrenia",1.24848425124208
"Oceania","40-59 years",2018,"Anxiety disorders",11.6699489988311
"Oceania","40-59 years",2018,"Bipolar disorder",1.27040862663732
"Oceania","40-59 years",2018,"Depressive disorders",11.0880408414301
"Oceania","40-59 years",2018,"Eating disorders",0.166313380595762
"Oceania","40-59 years",2018,"Schizophrenia",1.24663744613203
"Oceania","40-59 years",2019,"Anxiety disorders",11.6881170926265
"Oceania","40-59 years",2019,"Bipolar disorder",1.2703529618873
"Oceania","40-59 years",2019,"Depressive disorders",11.115657675073
"Oceania","40-59 years",2019,"Eating disorders",0.166723309760991
"Oceania","40-59 years",2019,"Schizophrenia",1.24188994095438
"Oceania","60-79 years",1990,"Anxiety disorders",2.88301760870902
"Oceania","60-79 years",1990,"Bipolar disorder",0.266749837641001
"Oceania","60-79 years",1990,"Depressive disorders",2.72431182874292
"Oceania","60-79 years",1990,"Eating disorders",0
"Oceania","60-79 years",1990,"Schizophrenia",0.190430188333964
"Oceania","60-79 years",1991,"Anxiety disorders",2.87232904061625
"Oceania","60-79 years",1991,"Bipolar disorder",0.266430712909842
"Oceania","60-79 years",1991,"Depressive disorders",2.72123614568907
"Oceania","60-79 years",1991,"Eating disorders",0
"Oceania","60-79 years",1991,"Schizophrenia",0.190232814294231
"Oceania","60-79 years",1992,"Anxiety disorders",2.86273937956675
"Oceania","60-79 years",1992,"Bipolar disorder",0.266104246867246
"Oceania","60-79 years",1992,"Depressive disorders",2.71780337712799
"Oceania","60-79 years",1992,"Eating disorders",0
"Oceania","60-79 years",1992,"Schizophrenia",0.190004118623367
"Oceania","60-79 years",1993,"Anxiety disorders",2.85506528135422
"Oceania","60-79 years",1993,"Bipolar disorder",0.265797061853721
"Oceania","60-79 years",1993,"Depressive disorders",2.71373001306014
"Oceania","60-79 years",1993,"Eating disorders",0
"Oceania","60-79 years",1993,"Schizophrenia",0.189648748312463
"Oceania","60-79 years",1994,"Anxiety disorders",2.84932493119842
"Oceania","60-79 years",1994,"Bipolar disorder",0.265482720099957
"Oceania","60-79 years",1994,"Depressive disorders",2.71018186729905
"Oceania","60-79 years",1994,"Eating disorders",0
"Oceania","60-79 years",1994,"Schizophrenia",0.189210345848109
"Oceania","60-79 years",1995,"Anxiety disorders",2.84591257032697
"Oceania","60-79 years",1995,"Bipolar disorder",0.265149848542557
"Oceania","60-79 years",1995,"Depressive disorders",2.70653072527741
"Oceania","60-79 years",1995,"Eating disorders",0
"Oceania","60-79 years",1995,"Schizophrenia",0.188673821681808
"Oceania","60-79 years",1996,"Anxiety disorders",2.84481567005509
"Oceania","60-79 years",1996,"Bipolar disorder",0.264752096607919
"Oceania","60-79 years",1996,"Depressive disorders",2.700837169321
"Oceania","60-79 years",1996,"Eating disorders",0
"Oceania","60-79 years",1996,"Schizophrenia",0.18793119801843
"Oceania","60-79 years",1997,"Anxiety disorders",2.84579662607215
"Oceania","60-79 years",1997,"Bipolar disorder",0.264505150293218
"Oceania","60-79 years",1997,"Depressive disorders",2.69450704564464
"Oceania","60-79 years",1997,"Eating disorders",0
"Oceania","60-79 years",1997,"Schizophrenia",0.187114024850868
"Oceania","60-79 years",1998,"Anxiety disorders",2.84745832325781
"Oceania","60-79 years",1998,"Bipolar disorder",0.264350330232368
"Oceania","60-79 years",1998,"Depressive disorders",2.68759380283342
"Oceania","60-79 years",1998,"Eating disorders",0
"Oceania","60-79 years",1998,"Schizophrenia",0.186418664632415
"Oceania","60-79 years",1999,"Anxiety disorders",2.84900428161512
"Oceania","60-79 years",1999,"Bipolar disorder",0.264349306444996
"Oceania","60-79 years",1999,"Depressive disorders",2.68267819396789
"Oceania","60-79 years",1999,"Eating disorders",0
"Oceania","60-79 years",1999,"Schizophrenia",0.186043491872527
"Oceania","60-79 years",2000,"Anxiety disorders",2.84941132289592
"Oceania","60-79 years",2000,"Bipolar disorder",0.264453086514014
"Oceania","60-79 years",2000,"Depressive disorders",2.68073222129861
"Oceania","60-79 years",2000,"Eating disorders",0
"Oceania","60-79 years",2000,"Schizophrenia",0.186045026405266
"Oceania","60-79 years",2001,"Anxiety disorders",2.84790707247508
"Oceania","60-79 years",2001,"Bipolar disorder",0.264840172721536
"Oceania","60-79 years",2001,"Depressive disorders",2.68132315118061
"Oceania","60-79 years",2001,"Eating disorders",0
"Oceania","60-79 years",2001,"Schizophrenia",0.186359745970271
"Oceania","60-79 years",2002,"Anxiety disorders",2.8451315626736
"Oceania","60-79 years",2002,"Bipolar disorder",0.265522234515397
"Oceania","60-79 years",2002,"Depressive disorders",2.68435722416931
"Oceania","60-79 years",2002,"Eating disorders",0
"Oceania","60-79 years",2002,"Schizophrenia",0.186794985292783
"Oceania","60-79 years",2003,"Anxiety disorders",2.84197710560906
"Oceania","60-79 years",2003,"Bipolar disorder",0.266265988611594
"Oceania","60-79 years",2003,"Depressive disorders",2.68821018415223
"Oceania","60-79 years",2003,"Eating disorders",0
"Oceania","60-79 years",2003,"Schizophrenia",0.187280728484971
"Oceania","60-79 years",2004,"Anxiety disorders",2.83986068147321
"Oceania","60-79 years",2004,"Bipolar disorder",0.266987903774952
"Oceania","60-79 years",2004,"Depressive disorders",2.69189564551508
"Oceania","60-79 years",2004,"Eating disorders",0
"Oceania","60-79 years",2004,"Schizophrenia",0.187771910821653
"Oceania","60-79 years",2005,"Anxiety disorders",2.84002157796304
"Oceania","60-79 years",2005,"Bipolar disorder",0.267417824801031
"Oceania","60-79 years",2005,"Depressive disorders",2.69340882988483
"Oceania","60-79 years",2005,"Eating disorders",0
"Oceania","60-79 years",2005,"Schizophrenia",0.18806155973164
"Oceania","60-79 years",2006,"Anxiety disorders",2.84348097975751
"Oceania","60-79 years",2006,"Bipolar disorder",0.267658037952193
"Oceania","60-79 years",2006,"Depressive disorders",2.69367718399656
"Oceania","60-79 years",2006,"Eating disorders",0
"Oceania","60-79 years",2006,"Schizophrenia",0.188212056259378
"Oceania","60-79 years",2007,"Anxiety disorders",2.84986052597377
"Oceania","60-79 years",2007,"Bipolar disorder",0.267997336211567
"Oceania","60-79 years",2007,"Depressive disorders",2.69207782610819
"Oceania","60-79 years",2007,"Eating disorders",0
"Oceania","60-79 years",2007,"Schizophrenia",0.18830857194777
"Oceania","60-79 years",2008,"Anxiety disorders",2.85741405233599
"Oceania","60-79 years",2008,"Bipolar disorder",0.268348154347755
"Oceania","60-79 years",2008,"Depressive disorders",2.6903216612441
"Oceania","60-79 years",2008,"Eating disorders",0
"Oceania","60-79 years",2008,"Schizophrenia",0.188393064760225
"Oceania","60-79 years",2009,"Anxiety disorders",2.86442843863985
"Oceania","60-79 years",2009,"Bipolar disorder",0.268676302138281
"Oceania","60-79 years",2009,"Depressive disorders",2.68835639709509
"Oceania","60-79 years",2009,"Eating disorders",0
"Oceania","60-79 years",2009,"Schizophrenia",0.188538972306244
"Oceania","60-79 years",2010,"Anxiety disorders",2.86949502524375
"Oceania","60-79 years",2010,"Bipolar disorder",0.269028510017443
"Oceania","60-79 years",2010,"Depressive disorders",2.68878497596137
"Oceania","60-79 years",2010,"Eating disorders",0
"Oceania","60-79 years",2010,"Schizophrenia",0.18886083990578
"Oceania","60-79 years",2011,"Anxiety disorders",2.87787477928965
"Oceania","60-79 years",2011,"Bipolar disorder",0.269413493938798
"Oceania","60-79 years",2011,"Depressive disorders",2.69102173331788
"Oceania","60-79 years",2011,"Eating disorders",0
"Oceania","60-79 years",2011,"Schizophrenia",0.189360484211614
"Oceania","60-79 years",2012,"Anxiety disorders",2.89193067844037
"Oceania","60-79 years",2012,"Bipolar disorder",0.269582989022958
"Oceania","60-79 years",2012,"Depressive disorders",2.69395273835844
"Oceania","60-79 years",2012,"Eating disorders",0
"Oceania","60-79 years",2012,"Schizophrenia",0.189643428491825
"Oceania","60-79 years",2013,"Anxiety disorders",2.90816619299605
"Oceania","60-79 years",2013,"Bipolar disorder",0.269675417731492
"Oceania","60-79 years",2013,"Depressive disorders",2.69564308396478
"Oceania","60-79 years",2013,"Eating disorders",0
"Oceania","60-79 years",2013,"Schizophrenia",0.189737703247265
"Oceania","60-79 years",2014,"Anxiety disorders",2.92203114779037
"Oceania","60-79 years",2014,"Bipolar disorder",0.269646167849379
"Oceania","60-79 years",2014,"Depressive disorders",2.69630716500219
"Oceania","60-79 years",2014,"Eating disorders",0
"Oceania","60-79 years",2014,"Schizophrenia",0.18968793600363
"Oceania","60-79 years",2015,"Anxiety disorders",2.92926278113315
"Oceania","60-79 years",2015,"Bipolar disorder",0.269549392093146
"Oceania","60-79 years",2015,"Depressive disorders",2.69641393064529
"Oceania","60-79 years",2015,"Eating disorders",0
"Oceania","60-79 years",2015,"Schizophrenia",0.189549336810352
"Oceania","60-79 years",2016,"Anxiety disorders",2.92600102585912
"Oceania","60-79 years",2016,"Bipolar disorder",0.269335711098941
"Oceania","60-79 years",2016,"Depressive disorders",2.68686842317117
"Oceania","60-79 years",2016,"Eating disorders",0
"Oceania","60-79 years",2016,"Schizophrenia",0.189308935097698
"Oceania","60-79 years",2017,"Anxiety disorders",2.92114746536688
"Oceania","60-79 years",2017,"Bipolar disorder",0.269103933855152
"Oceania","60-79 years",2017,"Depressive disorders",2.67888865434977
"Oceania","60-79 years",2017,"Eating disorders",0
"Oceania","60-79 years",2017,"Schizophrenia",0.18912477811998
"Oceania","60-79 years",2018,"Anxiety disorders",2.92329059276341
"Oceania","60-79 years",2018,"Bipolar disorder",0.269009267978353
"Oceania","60-79 years",2018,"Depressive disorders",2.68105998729878
"Oceania","60-79 years",2018,"Eating disorders",0
"Oceania","60-79 years",2018,"Schizophrenia",0.18891593017548
"Oceania","60-79 years",2019,"Anxiety disorders",2.93037611520544
"Oceania","60-79 years",2019,"Bipolar disorder",0.268995450275825
"Oceania","60-79 years",2019,"Depressive disorders",2.68772474983734
"Oceania","60-79 years",2019,"Eating disorders",0
"Oceania","60-79 years",2019,"Schizophrenia",0.188621079820404
"Oceania","80+ years",1990,"Anxiety disorders",2.60258620440726
"Oceania","80+ years",1990,"Bipolar disorder",0.155125467790663
"Oceania","80+ years",1990,"Depressive disorders",2.16199223158779
"Oceania","80+ years",1990,"Eating disorders",0
"Oceania","80+ years",1990,"Schizophrenia",0.0795644366024962
"Oceania","80+ years",1991,"Anxiety disorders",2.59273538424106
"Oceania","80+ years",1991,"Bipolar disorder",0.155021028282241
"Oceania","80+ years",1991,"Depressive disorders",2.15869223175533
"Oceania","80+ years",1991,"Eating disorders",0
"Oceania","80+ years",1991,"Schizophrenia",0.0794626528823595
"Oceania","80+ years",1992,"Anxiety disorders",2.58399863284706
"Oceania","80+ years",1992,"Bipolar disorder",0.154970962850028
"Oceania","80+ years",1992,"Depressive disorders",2.15443257151936
"Oceania","80+ years",1992,"Eating disorders",0
"Oceania","80+ years",1992,"Schizophrenia",0.0793928953736257
"Oceania","80+ years",1993,"Anxiety disorders",2.57676759366784
"Oceania","80+ years",1993,"Bipolar disorder",0.154961743705881
"Oceania","80+ years",1993,"Depressive disorders",2.15133088955829
"Oceania","80+ years",1993,"Eating disorders",0
"Oceania","80+ years",1993,"Schizophrenia",0.0793226983667369
"Oceania","80+ years",1994,"Anxiety disorders",2.57145433878854
"Oceania","80+ years",1994,"Bipolar disorder",0.154952847675846
